time,model,kernel,max_iter,C,mean_accuracy_score,mean_roc_auc_score,mean_confusion_matrix
19:33:33.478,svm,sigmoid,10000,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:37.424,svm,sigmoid,10000,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:42.223,svm,sigmoid,10000,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:43.460,svm,sigmoid,10000,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:45.492,svm,sigmoid,10000,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:46.845,svm,sigmoid,10000,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:47.496,svm,sigmoid,10000,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:50.278,svm,sigmoid,10000,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:55.100,svm,sigmoid,10000,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:34:59.928,svm,sigmoid,10000,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:35:13.875,svm,sigmoid,10000,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:35:30.955,svm,sigmoid,10000,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:35:37.344,svm,sigmoid,10000,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:36:47.568,svm,sigmoid,10000,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:36:55.200,svm,sigmoid,10000,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:03.159,svm,sigmoid,10000,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:06.467,svm,sigmoid,10000,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:10.831,svm,sigmoid,10000,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:13.031,svm,sigmoid,10000,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:17.640,svm,sigmoid,10000,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:26.651,svm,sigmoid,10000,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:28.635,svm,sigmoid,10000,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:34.751,svm,sigmoid,100000,1E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:42.372,svm,sigmoid,100000,5E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:42.989,svm,sigmoid,100000,1E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:44.053,svm,sigmoid,10000,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:44.951,svm,sigmoid,100000,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:47.314,svm,sigmoid,100000,5E-12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:37:59.828,svm,sigmoid,10000,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:01.083,svm,sigmoid,100000,5E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:03.204,svm,sigmoid,100000,5E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:07.302,svm,sigmoid,100000,1E-11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:08.241,svm,sigmoid,100000,5E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:17.121,svm,sigmoid,100000,1E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:20.547,svm,sigmoid,100000,5E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:21.096,svm,sigmoid,100000,1E-13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:22.301,svm,sigmoid,100000,1E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:25.283,svm,sigmoid,100000,1E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:25.683,svm,sigmoid,100000,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:26.763,svm,sigmoid,100000,1E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:34.840,svm,sigmoid,100000,1E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:35.286,svm,sigmoid,100000,5E-08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:38:35.476,svm,sigmoid,100000,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:36.425,svm,sigmoid,100000,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:38.280,svm,sigmoid,100000,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:40.630,svm,sigmoid,100000,1E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:45.553,svm,sigmoid,100000,5E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:38:47.664,svm,sigmoid,100000,5E-06,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:39:34.118,svm,sigmoid,100000,1E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:39:34.993,svm,sigmoid,100000,5E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:39:37.876,svm,sigmoid,100000,1E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:39:38.245,svm,sigmoid,100000,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:39:38.846,svm,sigmoid,100000,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:39:40.456,svm,sigmoid,100000,1E-01,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:39:44.709,svm,sigmoid,100000,5E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:40:01.380,svm,sigmoid,100000,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:40:01.971,svm,sigmoid,100000,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:40:06.896,svm,sigmoid,100000,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:40:52.341,svm,sigmoid,100000,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:40:54.707,svm,sigmoid,100000,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:41:34.397,svm,sigmoid,100000,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:41:36.159,svm,sigmoid,100000,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:41:49.693,svm,sigmoid,100000,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:41:52.263,svm,sigmoid,100000,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:41:59.403,svm,sigmoid,100000,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:03.634,svm,sigmoid,100000,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:03.650,svm,sigmoid,100000,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:03.739,svm,sigmoid,100000,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:05.651,svm,sigmoid,100000,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:10.565,svm,sigmoid,100000,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:13.513,svm,sigmoid,100000,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:14.108,svm,sigmoid,100000,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:22.475,svm,sigmoid,100000,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:24.307,svm,sigmoid,100000,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:25.730,svm,sigmoid,100000,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:26.143,svm,sigmoid,100000,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:33.581,svm,sigmoid,100000,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:38.191,svm,sigmoid,100000,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:39.218,svm,sigmoid,100000,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:49.936,svm,sigmoid,1000000,5E-13,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:42:55.665,svm,sigmoid,100000,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:42:58.534,svm,sigmoid,100000,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:01.242,svm,sigmoid,1000000,1E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:01.394,svm,sigmoid,100000,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:03.028,svm,sigmoid,100000,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:17.245,svm,sigmoid,1000000,1E-13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:25.026,svm,sigmoid,1000000,5E-12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:37.885,svm,sigmoid,1000000,5E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:43.632,svm,sigmoid,1000000,5E-15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:47.385,svm,sigmoid,1000000,1E-14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:51.717,svm,sigmoid,1000000,1E-12,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:43:52.511,svm,sigmoid,100000,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:43:54.453,svm,sigmoid,1000000,1E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:04.270,svm,sigmoid,1000000,1E-08,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:10.758,svm,sigmoid,1000000,5E-09,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:11.265,svm,sigmoid,1000000,1E-11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:44:27.888,svm,sigmoid,1000000,5E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:44:28.211,svm,sigmoid,1000000,5E-11,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:31.854,svm,sigmoid,1000000,1E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:40.906,svm,sigmoid,1000000,5E-08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:44:48.008,svm,sigmoid,1000000,5E-10,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:44:51.413,svm,sigmoid,1000000,1E-07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:45:04.785,svm,sigmoid,100000,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:45:06.596,svm,sigmoid,1000000,1E-06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:45:37.415,svm,sigmoid,1000000,5E-06,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:45:47.115,svm,sigmoid,1000000,1E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:45:57.837,svm,sigmoid,1000000,5E-05,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:13.833,svm,sigmoid,1000000,1E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:18.516,svm,sigmoid,1000000,1E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:20.604,svm,sigmoid,100000,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:21.283,svm,sigmoid,1000000,5E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:21.636,svm,sigmoid,1000000,5E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:21.934,svm,sigmoid,1000000,1E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:22.744,svm,sigmoid,1000000,5E-01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:24.663,svm,sigmoid,1000000,1E-01,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:25.277,svm,sigmoid,1000000,5E-04,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:25.512,svm,sigmoid,1000000,1E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:25.811,svm,sigmoid,1000000,1E-03,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:30.706,svm,sigmoid,1000000,1E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:30.794,svm,sigmoid,1000000,1E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:31.111,svm,sigmoid,1000000,5E-02,0.8700374463,0.5000000000,"[[1025.6, 0.0], [153.2, 0.0]]"
19:46:32.549,svm,sigmoid,1000000,1E+02,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:34.574,svm,sigmoid,1000000,5E+00,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:35.305,svm,sigmoid,1000000,1E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:38.011,svm,sigmoid,1000000,5E+05,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:40.654,svm,sigmoid,1000000,5E+01,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:41.871,svm,sigmoid,1000000,1E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:42.764,svm,sigmoid,1000000,5E+04,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:43.355,svm,sigmoid,1000000,5E+03,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:49.248,svm,sigmoid,1000000,1E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:49.326,svm,sigmoid,1000000,5E+07,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:50.934,svm,sigmoid,1000000,1E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:53.535,svm,sigmoid,1000000,1E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:55.832,svm,sigmoid,1000000,5E+10,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:56.070,svm,sigmoid,1000000,1E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:46:56.573,svm,sigmoid,1000000,5E+06,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:02.605,svm,sigmoid,1000000,5E+08,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:03.098,svm,sigmoid,1000000,1E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:04.925,svm,sigmoid,1000000,5E+09,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:06.851,svm,sigmoid,1000000,1E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:11.866,svm,sigmoid,1000000,5E+11,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:20.069,svm,sigmoid,1000000,5E+12,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:47:24.916,svm,sigmoid,1000000,1E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:48:46.700,svm,sigmoid,1000000,5E+13,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
19:50:16.411,svm,sigmoid,1000000,1E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
20:03:21.728,svm,sigmoid,1000000,5E+14,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
20:06:37.893,svm,sigmoid,1000000,1E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
20:07:22.213,svm,sigmoid,1000000,5E+15,0.1299625537,0.5000000000,"[[0.0, 1025.6], [0.0, 153.2]]"
